bac,method,nsnp,beta,se,p_value,ci_lower,ci_upper,odds_ratio,or_ci_lower,or_ci_upper,method_status,method_status_zh
order.Gastranaerophilales.id.1591,Weighted median,8,0.114951447597485,0.093445059456888,0.218640908529932,-0.0682008689380153,0.298103764132986,1.12181896924352,0.93407282851472,1.34730158220716,OK,方法成功运行
order.Gastranaerophilales.id.1591,MR Egger,8,-0.0687743383431924,0.340686299174132,0.846688790484328,-0.736519484724492,0.598970808038107,0.933537319888942,0.47877741102362,1.82024445506355,OK,方法成功运行
order.Gastranaerophilales.id.1591,Weighted mode,8,0.091063933289703,0.127816024032236,0.499231920141273,-0.15945547381348,0.341583340392886,1.09533903164757,0.85260792993097,1.40717386284193,OK,方法成功运行
order.Lactobacillales.id.1800,Inverse variance weighted,15,-0.0215847007970549,0.0739207365939931,0.770288219821229,-0.166469344521281,0.123299942927172,0.978646581813018,0.846648770961001,1.13122367260653,OK,方法成功运行
order.Lactobacillales.id.1800,Weighted median,15,-0.0182528541942596,0.101408001023947,0.857157104717232,-0.217012536201196,0.180506827812677,0.981912720216537,0.804919878604207,1.19782429997251,OK,方法成功运行
order.Lactobacillales.id.1800,MR Egger,15,0.0023202153354171,0.185573604472742,0.99021420017123,-0.361404049431157,0.366044480101991,1.002322909118,0.696697441384334,1.44201938239724,OK,方法成功运行
order.Lactobacillales.id.1800,Weighted mode,15,-0.0227258633314477,0.139555836769584,0.87296826258213,-0.296255303399832,0.250803576736937,0.97753042397932,0.743597560798958,1.28505764432374,OK,方法成功运行
order.Methanobacteriales.id.120,Inverse variance weighted,10,-0.0923043087946192,0.0442411247025466,0.0369431696843185,-0.179016913211611,-0.0055917043776279,0.911827630154404,0.836091758280617,0.994423900102534,OK,方法成功运行
order.Methanobacteriales.id.120,Weighted median,10,-0.11157963028026,0.0578132540207347,0.0536067305512649,-0.2248936081609,0.00173434760038053,0.894420165638982,0.798601178887894,1.00173585245103,OK,方法成功运行
order.Methanobacteriales.id.120,MR Egger,10,-0.264924226914355,0.185217091972007,0.190491724919378,-0.627949727179488,0.0981012733507783,0.767264085740546,0.533684879672762,1.10307449150188,OK,方法成功运行
order.Methanobacteriales.id.120,Weighted mode,10,-0.148006145684269,0.0946243613655366,0.152222210020482,-0.33346989396072,0.0374576025921833,0.862425814728996,0.716433467289397,1.03816798051749,OK,方法成功运行
order.MollicutesRF9.id.11579,Inverse variance weighted,11,0.0229570637448328,0.119259483298673,0.847353108157844,-0.210791523520567,0.256705651010232,1.02322260525717,0.809942903326479,1.29266457624265,OK,方法成功运行
order.MollicutesRF9.id.11579,Weighted median,11,-0.112030937391248,0.111019104498988,0.312919943895919,-0.329628382209265,0.10556650742677,0.894016598531221,0.719190947929207,1.11134001442967,OK,方法成功运行
order.MollicutesRF9.id.11579,MR Egger,11,-0.450547602906196,0.31450613678629,0.185789149886249,-1.06697963100733,0.165884425194932,0.637279080177864,0.344046095855023,1.18043666510165,OK,方法成功运行
order.MollicutesRF9.id.11579,Weighted mode,11,-0.160262165264365,0.143100142286805,0.288920372919697,-0.440738444146503,0.120214113617773,0.851920415746129,0.643561011711095,1.12773828985598,OK,方法成功运行
order.NB1n.id.3953,Inverse variance weighted,12,0.0672946834341578,0.0492186928282049,0.17154424814534,-0.0291739545091239,0.163763321377439,1.06961062827071,0.971247496889136,1.17793548994882,OK,方法成功运行
order.NB1n.id.3953,Weighted median,12,0.0986181271253681,0.0663351955848069,0.137103655300315,-0.0313988562208533,0.22863511047159,1.10364476707832,0.969088968817621,1.25688333176,OK,方法成功运行
order.NB1n.id.3953,MR Egger,12,0.390333518682997,0.206036978549038,0.0874139326749584,-0.0134989592731186,0.794165996639111,1.47747347672673,0.986591743089746,2.21259491549626,OK,方法成功运行
order.NB1n.id.3953,Weighted mode,12,0.111314262492451,0.107466693275365,0.322528846384298,-0.0993204563272654,0.321948981312167,1.11774611734619,0.905452503543302,1.37981437784244,OK,方法成功运行
order.Pasteurellales.id.3688,Inverse variance weighted,14,-0.0436064237038835,0.0585531579181922,0.456433612763299,-0.15837061322354,0.0711577658157733,0.957330665994092,0.853533392581034,1.0737506136477,OK,方法成功运行
order.Pasteurellales.id.3688,Weighted median,14,-0.115509780580316,0.0761567800851979,0.129333183504944,-0.264777069547303,0.0337575083866723,0.890911858559479,0.767377002611308,1.03433375905317,OK,方法成功运行
order.Pasteurellales.id.3688,MR Egger,14,-0.167543789164569,0.129137086413381,0.218877962141236,-0.420652478534795,0.0855649002056581,0.845739582248234,0.656618250700051,1.08933225693747,OK,方法成功运行
order.Pasteurellales.id.3688,Weighted mode,14,-0.163989201624331,0.0988976402806524,0.1212030843567,-0.35782857657441,0.029850173325748,0.848751186964889,0.699192922779846,1.03030015594299,OK,方法成功运行
order.Rhodospirillales.id.2667,Inverse variance weighted,13,-0.065582681166317,0.0611025024082479,0.283126512936406,-0.185343585886483,0.0541782235538489,0.93652161085936,0.830818777200835,1.05567273113592,OK,方法成功运行
order.Rhodospirillales.id.2667,Weighted median,13,-0.044961238758448,0.0841213471539449,0.593008980422198,-0.20983907918018,0.119916601663284,0.956034538200587,0.810714696347391,1.12740282413822,OK,方法成功运行
order.Rhodospirillales.id.2667,MR Egger,13,-0.327210825890088,0.284861396548044,0.275058605795167,-0.885539163124254,0.231117511344078,0.720931735928734,0.412491712992541,1.26000729590079,OK,方法成功运行
order.Rhodospirillales.id.2667,Weighted mode,13,-0.0346502339105756,0.124464884707282,0.785449213363881,-0.278601407936849,0.209300940115698,0.96594321135913,0.75684151412179,1.23281594648446,OK,方法成功运行
order.Selenomonadales.id.2165,Inverse variance weighted,12,-0.0327370916807858,0.0886629001849609,0.711955547964105,-0.206516376043309,0.141042192681738,0.967792966966951,0.813412940862344,1.15147323070337,OK,方法成功运行
order.Selenomonadales.id.2165,Weighted median,12,-0.0590439683350776,0.114557025372692,0.606265741689034,-0.283575738065555,0.1654878013954,0.942665320821207,0.753086082696964,1.17996856866166,OK,方法成功运行
order.Selenomonadales.id.2165,MR Egger,12,0.151158845792028,0.282112121970154,0.60380128346992,-0.401780913269474,0.70409860485353,1.16318140988023,0.66912732655108,2.02202322129746,OK,方法成功运行
order.Selenomonadales.id.2165,Weighted mode,12,-0.0451840154400066,0.166622761293664,0.791277393236544,-0.371764627575588,0.281396596695575,0.955821579720684,0.689516516600236,1.32497898203274,OK,方法成功运行
order.Verrucomicrobiales.id.4030,Inverse variance weighted,10,-0.0393915018061991,0.0831765379672392,0.635792949370936,-0.202417516221988,0.12363451260959,0.961374255702533,0.816753848762917,1.13160220907129,OK,方法成功运行
order.Verrucomicrobiales.id.4030,Weighted median,10,-0.086808687174639,0.117366462155611,0.459519719793636,-0.316846952999636,0.143229578650358,0.916852484494796,0.728442232493468,1.15399470380353,OK,方法成功运行
order.Verrucomicrobiales.id.4030,MR Egger,10,-0.300698522149934,0.285263854311394,0.322626700628811,-0.859815676600267,0.258418632300398,0.740300923438322,0.423240088180332,1.29488078409558,OK,方法成功运行
order.Verrucomicrobiales.id.4030,Weighted mode,10,-0.191224711852421,0.187023164435402,0.333256834148425,-0.557790114145809,0.175340690440968,0.825946967223358,0.572472766483804,1.19165213195301,OK,方法成功运行
order.Victivallales.id.2254,Inverse variance weighted,8,-0.0503853820813058,0.0584753108301809,0.388878919218424,-0.16499699130846,0.0642262271458488,0.950862908354214,0.847896255142368,1.06633360508477,OK,方法成功运行
order.Victivallales.id.2254,Weighted median,8,-0.032482637869937,0.0735479405420711,0.658740627460946,-0.176636601332396,0.111671325592522,0.968039256908887,0.838084287905146,1.11814529450142,OK,方法成功运行
order.Victivallales.id.2254,MR Egger,8,0.145542502426121,0.202108702080323,0.498531468276297,-0.250590553651312,0.541675558503554,1.15666689468671,0.778340995203383,1.71888454226236,OK,方法成功运行
order.Victivallales.id.2254,Weighted mode,8,0.0757989767660502,0.121275327039208,0.551782317221862,-0.161900664230798,0.313498617762898,1.07874569941048,0.850525687967491,1.36820357157876,OK,方法成功运行
phylum.Actinobacteria.id.400,Inverse variance weighted,12,0.03090099424079,0.0757867756300031,0.683467528828768,-0.117641085994016,0.179443074475596,1.03138338593631,0.889015075322398,1.19655078784765,OK,方法成功运行
phylum.Actinobacteria.id.400,Weighted median,12,0.000229081780286171,0.112276730907375,0.998372051917112,-0.219833310798168,0.220291474358741,1.00022910802152,0.802652580330094,1.24643998294017,OK,方法成功运行
phylum.Actinobacteria.id.400,MR Egger,12,-0.318253783875156,0.487156292696501,0.528304054514632,-1.2730801175603,0.636572549809986,0.72741815798848,0.279967958144223,1.88999191221295,OK,方法成功运行
phylum.Actinobacteria.id.400,Weighted mode,12,0.0253431244751658,0.104059794865999,0.81206639064948,-0.178614073462192,0.229300322412523,1.02566699160138,0.836428637124552,1.25771970371211,OK,方法成功运行
phylum.Bacteroidetes.id.905,Inverse variance weighted,9,-0.0867258957094996,0.120909741969925,0.473202590290619,-0.323708989970553,0.150257198551554,0.91692839519764,0.723460746082034,1.16213310324426,OK,方法成功运行
phylum.Bacteroidetes.id.905,Weighted median,9,-0.0350174461018805,0.140695156594547,0.803446813285311,-0.310779953027192,0.240745060823431,0.965588570354046,0.732875125080201,1.27219666119291,OK,方法成功运行
phylum.Bacteroidetes.id.905,MR Egger,9,-0.151011027334433,0.281530588785504,0.60830318240887,-0.702810981354021,0.400788926685154,0.85983821688335,0.495191371837996,1.49300210233673,OK,方法成功运行
phylum.Bacteroidetes.id.905,Weighted mode,9,-0.0309728460845919,0.176568795490364,0.865112028310713,-0.377047685245706,0.315101993076522,0.969501898491145,0.685883366599337,1.37039907504712,OK,方法成功运行
phylum.Cyanobacteria.id.1500,Inverse variance weighted,8,-0.00674834528252313,0.0938525838488582,0.942678568824955,-0.190699409626285,0.177202719061239,0.993274373665674,0.826380952980773,1.19387308942961,OK,方法成功运行
phylum.Cyanobacteria.id.1500,Weighted median,8,0.0301275650465973,0.103448658632153,0.770873851139439,-0.172631805872423,0.232886935965618,1.03058599231873,0.841447373797107,1.26223875745279,OK,方法成功运行
phylum.Cyanobacteria.id.1500,MR Egger,8,-0.119510698619978,0.33886004172692,0.736383736353549,-0.783676380404741,0.544654983164784,0.887354514299532,0.456723830490802,1.72401346608433,OK,方法成功运行
phylum.Cyanobacteria.id.1500,Weighted mode,8,0.0907819387060034,0.151409610879742,0.567679127529378,-0.20598089861829,0.387544776030297,1.09503019552043,0.813848621767628,1.47335892330586,OK,方法成功运行
phylum.Euryarchaeota.id.55,Inverse variance weighted,11,-0.0819444247538305,0.0460511061381372,0.075170341278705,-0.172204592784579,0.00831574327691831,0.921323160034993,0.841806927925571,1.00835041511076,OK,方法成功运行
phylum.Euryarchaeota.id.55,Weighted median,11,-0.0711497580667154,0.0600027875888229,0.235711478804728,-0.188755221740808,0.0464557056073774,0.931322408640057,0.827989155635841,1.04755167737558,OK,方法成功运行
phylum.Euryarchaeota.id.55,MR Egger,11,-0.288075712320949,0.203532758099088,0.190616136766682,-0.686999918195162,0.110848493553263,0.74970482819763,0.50308309777898,1.11722562714633,OK,方法成功运行
phylum.Euryarchaeota.id.55,Weighted mode,11,-0.173014500965482,0.107501802250165,0.138604957783704,-0.383718033375806,0.037689031444841,0.84112541762554,0.681323510587984,1.03840827034601,OK,方法成功运行
phylum.Firmicutes.id.1672,Inverse variance weighted,15,0.0328255147377775,0.0716296126739537,0.646760358528886,-0.107568526103172,0.173219555578727,1.03337021563681,0.898014982874927,1.1891271559263,OK,方法成功运行
phylum.Firmicutes.id.1672,Weighted median,15,0.0374241033201278,0.0985257363209431,0.704063527700498,-0.155686339868921,0.230534546509176,1.03813320322838,0.855827587269319,1.25927297001944,OK,方法成功运行
phylum.Firmicutes.id.1672,MR Egger,15,0.0484607589230137,0.1575562829394,0.763276066819887,-0.26034955563821,0.357271073484237,1.04965418145161,0.770782107475976,1.42942329609434,OK,方法成功运行
phylum.Firmicutes.id.1672,Weighted mode,15,0.0566079222851615,0.12230767235821,0.650596833731803,-0.18311511553693,0.296330960107253,1.05824081640482,0.832672296701243,1.34491519646048,OK,方法成功运行
phylum.Lentisphaerae.id.2238,Inverse variance weighted,8,-0.0511456259154884,0.0582949873224892,0.380291729855739,-0.165403801067567,0.0631125492365905,0.950140295406808,0.8475513928225,1.06514671393479,OK,方法成功运行
phylum.Lentisphaerae.id.2238,Weighted median,8,-0.0375300653332485,0.0748238326690894,0.615963674012456,-0.184184777364664,0.109124646698167,0.963165459394993,0.831782095122653,1.11530136030972,OK,方法成功运行
phylum.Lentisphaerae.id.2238,MR Egger,8,0.141402895954,0.206124602158966,0.518324187996306,-0.262601324277574,0.545407116185573,1.15188864578189,0.769048437143365,1.72531064130346,OK,方法成功运行
phylum.Lentisphaerae.id.2238,Weighted mode,8,0.078743681241409,0.128505674028647,0.559405222936814,-0.17312743985474,0.330614802337558,1.08192696834894,0.841030427219304,1.39182356185491,OK,方法成功运行
phylum.Proteobacteria.id.2375,Inverse variance weighted,10,-0.125197430021016,0.126156376392728,0.321003049328006,-0.372463927750763,0.122069067708731,0.882322688400692,0.689034506134036,1.12983213400228,OK,方法成功运行
phylum.Proteobacteria.id.2375,Weighted median,10,-0.0971953101399962,0.153298984306295,0.526064840580195,-0.397661319380335,0.203270699100343,0.907378768551372,0.671889545099442,1.22540413915199,OK,方法成功运行
phylum.Proteobacteria.id.2375,MR Egger,10,0.191701873112715,0.367597465476268,0.61614430183329,-0.528789159220771,0.9121929054462,1.21130933924633,0.589318108239995,2.48977639551482,OK,方法成功运行
phylum.Proteobacteria.id.2375,Weighted mode,10,-0.450186208839421,0.301233084120685,0.169260100221358,-1.04060305371596,0.140230636037122,0.637509430677465,0.353241594057584,1.1505391240434,OK,方法成功运行
phylum.Tenericutes.id.3919,Inverse variance weighted,11,-0.0285208282805757,0.0739857057742804,0.699873627390812,-0.173532811598165,0.116491155037014,0.971882051303275,0.8406895663411,1.12354757268656,OK,方法成功运行
phylum.Tenericutes.id.3919,Weighted median,11,0.0148362984299908,0.101703336669945,0.88401755111239,-0.1845022414431,0.214174838303082,1.01494690261417,0.831518076096861,1.23883923240906,OK,方法成功运行
phylum.Tenericutes.id.3919,MR Egger,11,-0.306739921810375,0.226682692632713,0.209010182250706,-0.751037999370493,0.137558155749743,0.735841952465839,0.471876490942548,1.14746843591889,OK,方法成功运行
phylum.Tenericutes.id.3919,Weighted mode,11,0.0666766842292089,0.169493378587719,0.702289428595107,-0.26553033780272,0.398883706261138,1.06894981396523,0.766799179530518,1.49016031221616,OK,方法成功运行
phylum.Verrucomicrobia.id.3982,Inverse variance weighted,11,-0.00393681075623695,0.0958825017103854,0.967249100415734,-0.191866514108592,0.183992892596118,0.996070928324132,0.825417042667893,1.20200727991473,OK,方法成功运行
phylum.Verrucomicrobia.id.3982,Weighted median,11,-0.0836712514728137,0.109128351334955,0.443246037487761,-0.297562820089325,0.130220317143698,0.9197335674559,0.742625929928162,1.13907931438239,OK,方法成功运行
phylum.Verrucomicrobia.id.3982,MR Egger,11,0.012087127753599,0.300799444522661,0.968824240944391,-0.577479783510817,0.601654039018015,1.01216047229264,0.561311211250517,1.82513514987399,OK,方法成功运行
